report_month,serial_no,project_code,state,approval_date,start_date,target_doc,revised_doc,physical_progress
2026-07,622,616699,Andhra Pradesh,2024-11,2026-06,2027-03,2016-04,3.0
2026-07,46,616701,Meghalaya,2018-01,2018-01,2020-02,2026-12,47.0
2026-07,671,616839,Odisha,2021-10,2021-10,2025-10,2026-12,0.0
2026-07,685,616841,Rajasthan,2015-11,2016-05,2018-11,2028-03,20.0
2026-07,640,616842,Maharashtra,2026-03,2015-03,2017-09,2027-08,33.23
2026-07,686,616843,Rajasthan,2015-12,2016-04,2026-03,2026-03,23.0
2026-07,614,616857,Andhra Pradesh,2017-06,2025-12,2026-10,2017-05,24.0
2026-07,37,616858,Mizoram,2024-07,2024-07,2028-10,2028-03,38.0
2026-07,383,616879,Maharashtra,2022-11,2022-11,2026-08,2019-06,54.8
2026-07,307,616886,Arunachal Pradesh,2025-03,2026-03,2019-09,2023-12,14.0
2026-07,391,616933,Madhya Pradesh,2006-01,2006-01,2031-06,2022-01,14.1
2026-07,406,616950,Chhattisgarh,2022-04,2022-04,2026-08,2023-05,75.0
2026-07,565,616983,Chhattisgarh,2022-09,2024-10,2027-01,2027-01,96.46
2026-07,202,617068,Jharkhand,2024-09,2024-09,2026-03,2026-12,18.75
2026-07,190,617069,Gujarat,2023-11,2024-10,2026-02,2026-12,37.0
2026-07,198,617179,Jharkhand,2025-03,2025-03,2027-03,2025-02,33.0
2026-07,242,617181,Rajasthan,2023-12,2023-12,2025-12,2027-04,2.0
2026-07,191,617182,Gujarat,2023-12,2023-12,2025-12,2026-12,64.0
2026-07,182,617183,Andhra Pradesh,2026-03,2026-03,2032-01,2026-06,43.89
2026-07,203,617184,Jharkhand,2026-08,2027-03,2024-07,2024-07,23.01
2026-07,215,617185,Andhra Pradesh,2024-06,2024-06,2026-12,2025-06,2.0
2026-07,232,617186,Madhya Pradesh,2024-11,2024-11,2026-11,2027-03,34.03
2026-07,157,617188,Arunachal Pradesh,2023-02,2023-02,2032-02,2032-02,22.31
2026-07,271,617206,Maharashtra,2024-09,2024-09,2029-09,2025-07,2.0
2026-07,251,617207,Uttarakhand,2024-03,2024-11,2027-09,2021-07,4.31
2026-07,612,617210,Andhra Pradesh,2015-10,2025-12,2026-10,2016-03,3.8
2026-07,700,617213,Uttar Pradesh,2022-06,2021-02,2027-06,2027-06,53.37
2026-07,615,617214,Andhra Pradesh,2019-01,2024-09,2027-03,2028-03,10.65
2026-07,594,617215,Madhya Pradesh,2027-03,2027-03,2023-04,2024-10,24.0
2026-07,530,617216,Andhra Pradesh,2025-01,2025-02,2028-07,2012-03,0.0
2026-07,324,617221,Nagaland,2009-09,2014-06,2029-12,2022-03,58.0
2026-07,624,617224,Andhra Pradesh,2016-04,2021-01,2025-01,2025-12,23.0
2026-07,262,617225,Madhya Pradesh,2026-01,2026-01,2028-12,2019-07,1.0
2026-07,263,617226,Madhya Pradesh,2026-12,2019-03,2019-03,2024-03,68.0
2026-07,535,617231,Andhra Pradesh,2023-04,2024-06,2027-04,2023-04,20.0
2026-07,105,617233,Maharashtra,2027-03,2023-01,2023-09,2027-03,2.5
2026-07,536,617239,Andhra Pradesh,2023-04,2024-03,2026-06,2024-10,0.0
2026-07,519,617242,West Bengal,2014-11,2024-06,2026-08,2026-02,3.0
2026-07,499,617243,Uttar Pradesh,2024-08,2025-10,2029-04,2024-08,82.79
2026-07,627,617245,Uttar Pradesh,2027-06,2006-11,2015-12,2025-03,3.0
2026-07,520,617246,West Bengal,2026-02,2026-02,2028-08,2025-02,62.17
2026-07,521,617248,West Bengal,2025-02,2025-03,2026-09,2025-06,1.0
2026-07,506,617249,Chhattisgarh,2026-02,2026-03,2028-03,2024-07,62.05
2026-07,507,617250,Chhattisgarh,2024-07,2024-08,2026-07,2023-10,1.0
2026-07,522,617251,West Bengal,2025-06,2025-07,2027-08,2024-09,34.58
2026-07,701,617252,Uttar Pradesh,2021-11,2021-11,2026-11,2022-12,24.0
2026-07,508,617254,Chhattisgarh,2023-11,2024-01,2025-10,2026-09,53.15
2026-07,500,617255,Uttar Pradesh,2024-08,2026-03,2028-09,2024-08,8.0
2026-07,501,617256,Uttar Pradesh,2024-08,2026-01,2028-07,2024-08,1.0
2026-07,509,617257,Chhattisgarh,2015-11,2020-09,2023-06,2026-08,68.07
2026-07,244,617269,Uttar Pradesh,2024-08,2024-08,2026-08,2027-03,7.0
2026-07,222,617270,Arunachal Pradesh,2025-03,2025-03,2027-03,2027-09,20.0
2026-07,220,617271,Arunachal Pradesh,2028-01,2026-03,2026-03,2028-03,29.75
2026-07,209,617272,Madhya Pradesh,2025-03,2025-03,2027-09,2025-09,65.0
2026-07,106,617278,Maharashtra,2023-09,2027-03,2022-12,2022-12,1.54
2026-07,210,617279,Madhya Pradesh,2026-02,2026-02,2028-02,2025-08,18.47
2026-07,295,617280,Madhya Pradesh,2023-07,2026-06,2016-12,2017-11,98.94
2026-07,38,617287,Chhattisgarh,2023-03,2023-12,2025-10,2026-08,39.0
2026-07,39,617288,Chhattisgarh,2022-07,2022-07,2031-07,2022-11,10.0
2026-07,139,617299,West Bengal,2020-11,2020-11,2026-03,2030-03,52.0
2026-07,428,617302,Uttar Pradesh,2024-01,2024-01,2025-09,2026-12,76.0
2026-07,359,617304,Assam,2020-12,2020-12,2024-03,2026-11,9.0
2026-07,199,617326,Jharkhand,2025-02,2025-02,2026-11,2027-06,96.4
2026-07,264,617327,Madhya Pradesh,2024-09,2026-06,2031-05,2014-02,2.0
2026-07,625,617333,Uttar Pradesh,2016-04,2021-01,2025-01,2025-12,65.0
2026-07,523,617338,West Bengal,2024-09,2024-10,2028-03,2024-09,26.0
2026-07,595,617364,Madhya Pradesh,2010-02,2018-04,2025-03,2026-02,15.0
2026-07,702,617370,Uttar Pradesh,2022-12,2024-04,2026-03,2027-05,61.72
2026-07,571,617372,Jharkhand,2022-05,2024-05,2030-05,2030-05,83.0
2026-07,22,617375,Arunachal Pradesh,2024-12,2025-05,2029-07,2024-12,23.0
2026-07,192,617391,Gujarat,2024-10,2024-10,2026-07,2027-04,7.2
2026-07,687,617403,Rajasthan,2017-07,2022-09,2028-07,2029-12,26.0
2026-07,688,617404,Rajasthan,2018-02,2026-04,2033-07,2033-07,19.0
2026-07,193,617405,Gujarat,2024-10,2024-10,2026-07,2027-04,24.0
2026-07,697,617409,Tamil Nadu,2024-01,2024-01,2026-06,2025-04,91.0
2026-07,245,617412,Uttar Pradesh,2025-03,2025-03,2026-12,2027-06,1.0
2026-07,1709,617413,Andhra Pradesh,2023-03,2025-12,2027-12,2027-12,2.0
2026-07,67,617416,Jharkhand,2026-03,2028-03,2020-08,2020-08,68.0
2026-07,1757,617422,Andhra Pradesh,2019-12,2026-06,2005-04,2005-04,49.6
2026-07,486,617727,Andhra Pradesh,2018-01,2018-02,2023-12,2026-10,16.22
2026-07,487,617729,Andhra Pradesh,2018-01,2018-02,2023-12,2026-10,1.0
2026-07,140,617730,West Bengal,2021-08,2021-08,2026-03,2030-03,62.0
2026-07,68,617764,Jharkhand,2011-08,2011-08,2019-03,2026-09,4.0
2026-07,194,617801,Gujarat,2024-11,2024-11,2026-11,2024-10,7.2
2026-07,211,617802,Madhya Pradesh,2024-10,2024-10,2026-10,2027-06,4.8
2026-07,204,617803,Jharkhand,2012-02,2012-02,2026-03,2027-06,2.75
2026-07,482,617804,Uttar Pradesh,2019-07,2025-03,2027-02,2013-10,95.0
2026-07,216,617806,Andhra Pradesh,2025-06,2025-06,2027-12,2025-10,64.0
2026-07,221,617807,Arunachal Pradesh,2025-03,2025-03,2027-03,2027-09,44.0
2026-07,228,617808,Maharashtra,2027-09,2024-02,2024-02,2025-08,66.0
2026-07,403,617818,Chhattisgarh,2027-04,2025-11,2025-11,2027-03,5.8
2026-07,364,617819,Chhattisgarh,2021-08,2024-07,2027-03,2023-04,2.2
2026-07,421,617822,Tamil Nadu,2023-02,2026-12,2023-07,2023-07,29.1
2026-07,36,617827,Mizoram,2023-03,2023-03,2027-07,2023-03,37.0
2026-07,429,617828,Uttar Pradesh,2025-03,2027-09,2020-04,2020-04,16.5
2026-07,27,617829,Arunachal Pradesh,2019-03,2020-03,2024-03,2029-09,28.0
2026-07,388,617830,Madhya Pradesh,2019-11,2019-11,2024-01,2026-09,73.0
2026-07,572,617832,Jharkhand,2023-08,2024-04,2026-12,2027-12,20.0
2026-07,35,617836,Mizoram,2023-03,2023-03,2027-07,2023-03,36.0
2026-07,430,617837,Uttar Pradesh,2022-03,2022-03,2024-05,2026-10,89.0
2026-07,386,617838,Maharashtra,2022-03,2022-03,2034-09,2019-11,48.8
2026-07,334,617839,Uttar Pradesh,2026-12,2022-09,2022-11,2024-10,68.0
2026-07,305,617877,Arunachal Pradesh,2018-05,2018-05,2025-03,2026-11,1.0
2026-07,314,617878,Himachal Pradesh,2009-09,2022-11,2025-09,2026-01,1.0
2026-07,446,617882,Chhattisgarh,1900-01,1900-01,1900-01,1900-01,40.0
2026-07,447,617883,Chhattisgarh,1900-01,1900-01,1900-01,1900-01,57.0
2026-07,148,617885,Meghalaya,2023-12,2025-05,2027-05,2021-09,3.0
2026-07,166,617886,Arunachal Pradesh,2019-09,2019-10,2023-04,2026-06,4.0
2026-07,1658,617888,Uttar Pradesh,2025-02,2025-12,2027-12,2027-12,23.0
2026-07,1659,617889,Uttar Pradesh,2021-03,2022-09,2024-09,2026-08,9.847
2026-07,1660,617890,Uttar Pradesh,2024-09,2026-08,2022-01,2022-12,41.26
2026-07,53,617892,Arunachal Pradesh,2024-02,2025-04,2028-02,2016-09,1.0
2026-07,1690,617893,Uttarakhand,2027-09,2027-09,2022-03,2023-02,23.0
2026-07,1691,617894,Uttarakhand,2023-12,2025-04,2027-04,2027-04,10.0
2026-07,88,617895,Assam,2023-03,2023-08,2025-08,2026-09,24.0
2026-07,89,617896,Assam,2023-01,2023-05,2025-05,2026-10,23.0
2026-07,836,617897,Assam,2017-12,2018-05,2023-06,2027-07,80.0
2026-07,1397,617898,Nagaland,2021-02,2023-06,2025-06,2026-08,22.0
2026-07,1398,617899,Nagaland,2021-01,2023-09,2025-09,2025-09,26.0
2026-07,1460,617901,Rajasthan,2021-03,2024-06,2026-06,2027-06,8.0
2026-07,1399,617902,Nagaland,2021-01,2023-09,2025-09,2025-09,26.0
2026-07,1400,617904,Nagaland,2021-03,2023-09,2025-09,2026-07,22.0
2026-07,1401,617905,Nagaland,2018-03,2023-08,2025-08,2026-03,23.0
2026-07,919,617906,Gujarat,2022-10,2024-02,2026-06,2026-08,47.0
2026-07,889,617908,Chhattisgarh,2015-12,2017-06,2019-12,2026-08,56.0
2026-07,1125,617909,Madhya Pradesh,2022-09,2023-06,2025-06,2027-03,2.0
2026-07,1126,617911,Madhya Pradesh,2018-02,2021-02,2023-02,2026-08,12.341
2026-07,1177,617912,Madhya Pradesh,2024-02,2025-03,2027-03,2027-03,61.0
2026-07,1520,617913,Tamil Nadu,2019-02,2021-12,2023-12,2026-12,63.0
2026-07,1127,617914,Madhya Pradesh,2021-03,2021-07,2023-01,2026-08,13.1
2026-07,920,617916,Gujarat,2018-03,2020-09,2022-09,2026-08,58.0
2026-07,25,617918,Uttar Pradesh,2026-06,2026-06,2032-12,2026-02,26.0
2026-07,890,617919,Chhattisgarh,2021-01,2022-03,2024-03,2026-10,1.2
2026-07,1403,617920,Odisha,2023-03,2025-04,2027-10,2027-10,55.0
2026-07,1404,617921,Odisha,2022-03,2024-02,2026-02,2026-11,23.0
2026-07,1405,617922,Odisha,2022-02,2023-04,2025-10,2026-12,57.0
2026-07,1406,617923,Odisha,2021-12,2023-05,2025-05,2027-05,57.0
2026-07,1407,617925,Odisha,2023-03,2026-06,2027-12,2022-01,4.0
2026-07,921,617926,Gujarat,2028-02,2028-02,2023-04,2024-04,58.0
2026-07,922,617927,Gujarat,2024-12,2026-04,2028-10,2028-10,58.0
2026-07,923,617928,Gujarat,2024-01,2024-08,2026-07,2027-05,42.0
2026-07,1661,617929,Uttar Pradesh,2021-03,2022-09,2024-09,2026-08,58.0
2026-07,1408,617930,Odisha,2022-01,2025-06,2027-06,2027-06,34.0
2026-07,1692,617931,Uttarakhand,2025-05,2026-02,2028-08,2028-08,16.0
2026-07,1178,617932,Madhya Pradesh,2025-03,2026-01,2028-01,2028-01,0.0
2026-07,1179,617934,Madhya Pradesh,2024-02,2025-08,2027-08,2027-08,95.84
2026-07,1042,617935,Jharkhand,2023-03,2024-10,2026-10,2027-03,23.0
2026-07,1521,617936,Tamil Nadu,2019-02,2023-12,2025-12,2027-03,0.0
2026-07,1180,617937,Madhya Pradesh,2023-03,2026-01,2028-01,2020-01,37.525
2026-07,1181,617938,Madhya Pradesh,2023-01,2024-03,2026-03,2027-11,100.0
2026-07,1522,617939,Tamil Nadu,2018-03,2018-11,2020-11,2026-06,21.0
2026-07,1523,617940,Tamil Nadu,2025-07,2026-05,2028-05,2028-05,14.2
2026-07,915,617941,Chhattisgarh,2028-06,2015-10,2016-04,2018-04,66.0
2026-07,916,617942,Chhattisgarh,2019-12,2020-12,2022-12,2026-11,66.0
2026-07,917,617943,Chhattisgarh,2026-03,2026-06,2028-06,2022-10,4.55
2026-07,1182,617945,Maharashtra,2024-03,2025-10,2027-10,2027-10,4.0
2026-07,1183,617946,Maharashtra,2024-03,2025-10,2027-10,2027-10,4.0
2026-07,1184,617947,Maharashtra,2022-03,2023-07,2024-10,2026-10,4.0
2026-07,1185,617948,Maharashtra,2023-07,2024-10,2026-10,2017-07,90.14
2026-07,1043,617950,Jharkhand,2017-02,2019-11,2024-08,2026-08,23.0
2026-07,1044,617951,Jharkhand,2022-09,2023-12,2025-12,2026-08,22.0
2026-07,1045,617955,Jharkhand,2024-11,2026-01,2028-01,2028-01,85.0
2026-07,837,617958,Assam,2014-10,2024-10,2026-01,2026-10,82.0
2026-07,1693,617960,Uttarakhand,2023-02,2025-12,2027-11,2027-11,22.0
2026-07,838,617961,Assam,2026-01,2026-10,2023-02,2024-02,7.0
2026-07,1489,617962,Tamil Nadu,2020-10,2021-05,2024-05,2026-09,94.0
2026-07,1569,617963,Uttar Pradesh,2024-01,2024-09,2026-09,2027-03,11.3
2026-07,1570,617964,Uttar Pradesh,2024-01,2024-09,2026-09,2027-03,1.0
2026-07,1186,617965,Maharashtra,2017-07,2017-09,2019-09,2026-08,4.0
2026-07,839,617966,Assam,2023-02,2024-02,2026-08,2027-03,32.63
2026-07,1662,617967,Uttar Pradesh,2020-11,2021-10,2023-10,2026-08,57.975
2026-07,1663,617968,Uttarakhand,2023-01,2024-02,2025-02,2026-07,94.0
2026-07,840,617969,Assam,2014-10,2024-10,2025-09,2026-10,16.15
2026-07,891,617971,Chhattisgarh,2021-01,2022-04,2024-04,2026-12,21.76
2026-07,892,617972,Chhattisgarh,2021-02,2022-03,2024-03,2026-08,29.43
2026-07,1664,617974,Uttarakhand,2025-02,2026-01,2027-12,2018-02,78.785
2026-07,924,617976,Gujarat,2022-10,2025-01,2027-01,2027-01,0.0
2026-07,1187,617978,Maharashtra,2024-12,2025-09,2027-03,2027-03,4.0
2026-07,1188,617979,Maharashtra,2016-03,2018-02,2020-02,2025-12,74.29
2026-07,1524,617980,Tamil Nadu,2024-03,2024-12,2026-12,2027-03,21.0
2026-07,1525,617983,Tamil Nadu,2022-03,2022-09,2024-09,2026-08,91.0
2026-07,717,617984,Andhra Pradesh,2001-03,2005-03,2019-03,2026-02,20.0
2026-07,718,617985,Andhra Pradesh,2001-03,2005-03,2019-03,2026-02,2.0
2026-07,719,617986,Andhra Pradesh,2010-12,2010-12,2027-03,2027-03,2.0
2026-07,720,617987,Andhra Pradesh,2018-02,2024-03,2025-09,2026-12,9.0
2026-07,721,617988,Andhra Pradesh,2018-02,2024-05,2025-10,2027-03,69.0
2026-07,1046,617989,Jharkhand,2024-11,2026-01,2028-01,2028-01,23.0
2026-07,722,617991,Andhra Pradesh,2015-03,2024-05,2026-02,2026-12,4.0
2026-07,1526,617994,Telangana,2018-01,2018-05,2020-05,2026-06,17.0
2026-07,1527,617995,Telangana,2021-03,2022-07,2024-07,2026-12,4.0
2026-07,1047,617997,Karnataka,2020-08,2021-06,2024-06,2026-11,22.0
2026-07,1048,617998,Karnataka,2022-11,2025-07,2027-01,2027-01,23.0
2026-07,1049,617999,Karnataka,2023-03,2026-01,2027-07,2027-07,22.0
2026-07,1050,618000,Karnataka,2022-03,2023-03,2025-03,2026-12,23.0
2026-07,1528,618001,Telangana,2021-03,2022-07,2024-07,2026-12,2.0
2026-07,1409,618003,Odisha,2022-03,2023-06,2025-06,2026-11,40.0
2026-07,841,618004,Assam,2022-03,2023-01,2026-01,2026-08,29.73
2026-07,1571,618009,Uttar Pradesh,2024-01,2024-07,2026-07,2027-04,2.0
2026-07,1434,618010,Odisha,2021-03,2022-04,2024-04,2026-08,21.0
2026-07,1461,618011,Rajasthan,2021-07,2025-09,2027-09,2027-09,54.0
2026-07,1410,618012,Odisha,2021-09,2025-01,2027-07,2027-07,60.0
2026-07,723,618013,Andhra Pradesh,2022-03,2023-05,2025-05,2027-03,53.59
2026-07,893,618014,Chhattisgarh,2010-08,2010-08,2013-02,2026-09,35.34
2026-07,894,618015,Chhattisgarh,2024-01,2025-04,2027-04,2027-04,49.0
2026-07,895,618016,Chhattisgarh,2018-03,2019-01,2021-01,2025-08,42.598
2026-07,896,618017,Chhattisgarh,2022-12,2025-03,2027-03,2027-03,97.0
2026-07,897,618018,Chhattisgarh,2022-03,2025-05,2026-10,2026-10,44.5
2026-07,1128,618019,Madhya Pradesh,2021-03,2021-07,2023-01,2026-10,22.615
2026-07,1129,618020,Madhya Pradesh,2025-02,2027-02,2027-02,2015-03,67.57
2026-07,1130,618021,Madhya Pradesh,2015-03,2015-08,2017-07,2026-08,43.0
2026-07,925,618022,Gujarat,2024-03,2025-08,2028-02,2028-02,81.3
2026-07,1435,618024,Odisha,2026-09,2018-01,2019-02,2021-08,5.0
2026-07,1529,618025,Telangana,2018-03,2018-07,2020-07,2027-12,22.0
2026-07,1051,618027,Karnataka,2019-03,2019-05,2021-11,2027-04,23.0
2026-07,1052,618028,Karnataka,2023-03,2026-02,2028-02,2028-02,22.0
2026-07,1053,618029,Karnataka,2022-03,2023-02,2025-02,2026-11,13.0
2026-07,1054,618031,Karnataka,2022-03,2023-02,2025-02,2026-11,23.0
2026-07,90,618034,Assam,2024-01,2025-01,2028-01,2028-01,4.0
2026-07,1131,618035,Madhya Pradesh,2022-03,2024-01,2025-12,2027-06,1.585
2026-07,1132,618036,Madhya Pradesh,2027-06,2022-03,2023-05,2025-05,7.23
2026-07,724,618037,Andhra Pradesh,2023-03,2024-12,2026-12,2026-12,0.0
2026-07,982,618038,Himachal Pradesh,2026-09,2022-08,2023-10,2025-10,1.0
2026-07,1665,618039,Uttarakhand,2025-02,2026-01,2027-12,2018-02,22.0
2026-07,1666,618040,Uttarakhand,2021-02,2023-01,2025-07,2026-07,42.0
2026-07,1667,618041,Uttarakhand,2021-02,2023-01,2025-07,2026-07,22.0
2026-07,1189,618042,Maharashtra,2022-06,2023-01,2024-07,2026-08,49.713
2026-07,1133,618043,Madhya Pradesh,2022-03,2023-02,2025-02,2026-12,2.0
2026-07,1134,618044,Madhya Pradesh,2022-03,2023-02,2025-02,2026-12,2.0
2026-07,1190,618047,Maharashtra,2024-03,2025-05,2027-05,2027-05,30.982
2026-07,1191,618049,Maharashtra,2024-03,2025-05,2027-05,2027-05,15.781
2026-07,725,618052,Andhra Pradesh,2024-10,2025-09,2027-09,2027-09,56.5
2026-07,726,618053,Andhra Pradesh,2024-10,2025-07,2027-07,2027-07,4.0
2026-07,1572,618054,Uttar Pradesh,2020-02,2024-09,2026-03,2026-03,31.0
2026-07,1573,618055,Uttar Pradesh,2020-02,2024-09,2026-03,2026-03,78.0
2026-07,1574,618056,Uttar Pradesh,2023-01,2023-05,2024-11,2026-10,62.0
2026-07,1575,618057,Uttar Pradesh,2023-03,2024-03,2027-03,2027-03,91.0
2026-07,1192,618059,Maharashtra,2024-03,2025-05,2027-05,2026-11,37.97
2026-07,1017,618060,Jammu and Kashmir,2021-07,2022-02,2024-08,2027-06,89.0
2026-07,1193,618061,Maharashtra,2022-03,2023-11,2025-05,2026-12,28.0
2026-07,1576,618063,Uttar Pradesh,2022-12,2024-11,2026-11,2026-11,94.0
2026-07,1194,618065,Maharashtra,2025-01,2026-07,2026-08,2023-02,37.2
2026-07,1577,618066,Uttar Pradesh,2019-12,2020-10,2022-04,2026-12,69.28
2026-07,1578,618067,Uttar Pradesh,2022-12,2024-08,2026-02,2026-12,54.048
2026-07,1135,618068,Madhya Pradesh,2027-06,2027-06,2023-03,2024-11,2.0
2026-07,1462,618069,Rajasthan,2021-03,2022-11,2024-10,2027-10,0.0
2026-07,1103,618070,Karnataka,2018-02,2019-12,2022-06,2026-09,93.468
2026-07,188,618071,Sikkim,2022-05,2026-12,2020-07,2020-10,3.1
2026-07,168,618072,Arunachal Pradesh,2021-03,2021-06,2022-12,2026-11,0.0
2026-07,842,618073,Bihar,2022-03,2023-07,2025-07,2026-12,72.348
2026-07,843,618074,Bihar,2014-01,2016-11,2019-11,2026-10,23.945
2026-07,1579,618075,Uttar Pradesh,2022-10,2024-01,2025-06,2026-09,53.54
2026-07,143,618076,Meghalaya,2023-03,2025-09,2027-09,2027-09,1.0
2026-07,1411,618079,Jharkhand,2023-02,2025-05,2027-05,2027-05,0.0
2026-07,844,618080,Bihar,2014-01,2016-10,2019-10,2026-10,2.0
2026-07,1580,618081,Uttar Pradesh,2022-01,2024-03,2025-09,2026-12,55.0
2026-07,1581,618082,Uttar Pradesh,2022-10,2023-11,2025-05,2026-12,39.15
2026-07,1018,618083,Jammu and Kashmir,2022-11,2023-12,2026-06,2027-06,44.0
2026-07,1019,618084,Jammu and Kashmir,2026-06,2027-06,2022-11,2023-06,93.05
2026-07,1136,618085,Madhya Pradesh,2023-03,2024-11,2026-05,2026-12,31.95
2026-07,1055,618086,Karnataka,2023-02,2024-03,2026-03,2026-12,22.0
2026-07,1056,618087,Karnataka,2023-02,2025-06,2027-06,2027-06,23.0
2026-07,1195,618088,Maharashtra,2023-02,2024-02,2025-08,2026-10,4.0
2026-07,1196,618089,Maharashtra,2026-10,2024-03,2025-03,2026-09,2.0
2026-07,1530,618091,Telangana,2021-03,2022-07,2024-07,2026-08,22.0
2026-07,1463,618092,Rajasthan,2021-05,2022-12,2024-12,2027-12,2.0
2026-07,1197,618094,Maharashtra,2024-03,2025-03,2026-09,2026-09,13.0
2026-07,1057,618095,Karnataka,2027-03,2021-01,2021-12,2025-12,22.0
2026-07,1198,618096,Maharashtra,2022-03,2024-03,2025-09,2027-03,53.0
2026-07,1199,618097,Maharashtra,2022-03,2024-03,2025-09,2027-03,16.44
2026-07,1200,618098,Maharashtra,2022-03,2024-03,2025-09,2027-03,59.0
2026-07,727,618101,Andhra Pradesh,2024-10,2025-07,2027-07,2027-07,37.95
2026-07,728,618103,Andhra Pradesh,2024-10,2025-07,2027-07,2027-07,38.0
2026-07,1531,618104,Telangana,2018-02,2018-06,2019-11,2025-12,60.0
2026-07,1532,618105,Telangana,2017-01,2017-05,2019-05,2026-12,75.0
2026-07,1533,618106,Telangana,2017-01,2017-05,2019-05,2026-12,32.97
2026-07,926,618107,Gujarat,2024-03,2025-08,2028-02,2028-02,34.275
2026-07,927,618108,Gujarat,2024-03,2025-08,2028-02,2028-02,26.0
2026-07,1058,618109,Karnataka,2023-03,2025-07,2027-01,2027-01,23.0
2026-07,1582,618111,Uttar Pradesh,2020-03,2023-03,2024-09,2026-12,29.0
2026-07,1583,618112,Uttar Pradesh,2022-12,2025-02,2027-02,2027-02,84.0
2026-07,1584,618113,Uttar Pradesh,2023-05,2025-11,2027-11,2027-11,84.0
2026-07,1585,618114,Uttar Pradesh,2021-12,2024-02,2026-02,2027-03,2.0
2026-07,1586,618116,Uttar Pradesh,2023-03,2024-02,2026-02,2026-12,75.7
2026-07,1464,618117,Rajasthan,2021-05,2022-12,2024-12,2027-12,2.0
2026-07,1668,618119,Uttarakhand,2017-03,2018-02,2020-02,2024-03,50.987
2026-07,845,618120,Bihar,2023-03,2024-07,2026-07,2026-12,45.0
2026-07,846,618121,Bihar,2023-03,2024-07,2026-07,2026-12,14.359
2026-07,1412,618122,Jharkhand,2022-02,2023-05,2024-11,2026-08,34.0
2026-07,1587,618124,Uttar Pradesh,2021-03,2022-11,2024-05,2026-09,84.0
2026-07,729,618125,Andhra Pradesh,2016-11,2017-05,2019-05,2026-12,24.0
2026-07,847,618126,Bihar,2022-02,2026-06,2027-12,2027-12,43.0
2026-07,1020,618127,Jammu and Kashmir,2022-11,2023-06,2025-06,2026-12,65.325
2026-07,1137,618129,Madhya Pradesh,2023-03,2024-11,2026-11,2027-03,27.16
2026-07,1534,618130,Telangana,2018-05,2021-06,2023-06,2026-06,79.07
2026-07,1201,618133,Maharashtra,2022-03,2023-04,2025-04,2026-10,4.0
2026-07,1202,618134,Maharashtra,2018-03,2018-06,2019-12,2025-12,55.5
2026-07,1203,618137,Maharashtra,2024-02,2024-10,2026-04,2026-12,39.289
2026-07,1204,618138,Maharashtra,2021-03,2022-11,2024-05,2026-08,41.0
2026-07,1205,618139,Maharashtra,2021-03,2022-11,2024-05,2026-08,70.9
2026-07,1535,618140,Telangana,2018-03,2018-06,2019-12,2026-09,86.0
2026-07,1536,618141,Telangana,2022-03,2024-02,2026-02,2027-03,23.0
2026-07,848,618146,Bihar,2024-02,2024-08,2026-02,2027-02,19.0
2026-07,23,618147,Karnataka,2023-03,2025-07,2027-01,2027-01,23.0
2026-07,1060,618148,Maharashtra,2025-07,2027-01,2027-01,2022-03,0.0
2026-07,1061,618149,Maharashtra,2022-03,2023-01,2024-07,2026-08,23.0
2026-07,1206,618150,Maharashtra,2023-02,2024-09,2026-09,2026-09,2.0
2026-07,1062,618151,Maharashtra,2023-02,2024-09,2026-03,2027-03,23.0
2026-07,1207,618152,Maharashtra,2023-02,2024-09,2026-09,2026-09,96.19
2026-07,1208,618153,Maharashtra,2023-02,2024-09,2026-09,2026-09,4.0
2026-07,1209,618154,Maharashtra,2024-03,2025-05,2026-11,2026-11,4.0
2026-07,1210,618155,Maharashtra,2024-03,2025-04,2026-09,2026-09,55.0
2026-07,1138,618156,Madhya Pradesh,2022-03,2024-01,2026-07,2026-09,21.5
2026-07,1139,618157,Madhya Pradesh,2022-03,2024-01,2026-07,2026-09,8.91
2026-07,1140,618158,Madhya Pradesh,2022-03,2023-10,2025-10,2026-12,10.47
2026-07,96,618159,Tripura,2024-02,2025-02,2027-02,2027-02,21.0
2026-07,97,618160,Tripura,2024-03,2025-03,2027-03,2027-03,10.0
2026-07,1588,618162,Uttar Pradesh,2021-08,2023-12,2025-06,2026-08,0.0
2026-07,1589,618163,Uttar Pradesh,2022-03,2025-05,2026-11,2027-05,59.5
2026-07,1590,618164,Uttar Pradesh,2022-03,2025-05,2026-11,2027-05,49.155
2026-07,1591,618166,Uttar Pradesh,2023-03,2026-02,2028-08,2028-08,100.0
2026-07,1592,618168,Uttar Pradesh,2022-11,2026-01,2028-01,2028-01,56.0
2026-07,1593,618169,Uttar Pradesh,2023-05,2026-01,2028-01,2028-01,9.732
2026-07,1141,618170,Madhya Pradesh,2021-12,2023-04,2024-10,2026-10,2.0
2026-07,1142,618171,Madhya Pradesh,2023-02,2024-10,2026-10,2026-10,57.26
2026-07,1211,618172,Maharashtra,2024-03,2025-05,2027-05,2027-05,4.0
2026-07,1212,618173,Maharashtra,2024-03,2025-05,2027-05,2027-05,21.411
2026-07,1213,618174,Maharashtra,2017-01,2017-08,2019-07,2026-08,44.4
2026-07,1214,618176,Maharashtra,2022-03,2023-01,2024-07,2026-06,2.0
